node,closeness_centrality
Drug_100000598,0.0005724098454493417
Drug_3637,0.0005724098454493417
Drug_100000679,0.0005724098454493417
Drug_312,0.0005724098454493417
Drug_100000312,0.0005724098454493417
Drug_100004264,0.0005724098454493417
Drug_100000888,0.0005724098454493417
Drug_100023994,0.0005724098454493417
Drug_23993,0.0005724098454493417
Drug_439693,0.0005724098454493417
Drug_100004739,0.0005724098454493417
Drug_6049,0.0005724098454493417
Drug_100006049,0.0005724098454493417
Drug_60855,0.0005724098454493417
Drug_60961,0.0005724098454493417
Drug_446541,0.0005724098454493417
Drug_100004497,0.0005724098454493417
Drug_4497,0.0005724098454493417
Drug_100001130,0.0005724098454493417
Drug_100005300,0.0005724098454493417
Drug_100003182,0.0005724098454493417
Drug_1130,0.0005724098454493417
Drug_16078,0.0005724098454493417
Drug_446596,0.0005724098454493417
Drug_100002978,0.0005724098454493417
Drug_100003598,0.0005724098454493417
Drug_100003520,0.0005724098454493417
Drug_3520,0.0005724098454493417
Drug_753,0.0005724098454493417
Drug_100000753,0.0005724098454493417
Drug_100003637,0.0005724098454493417
Drug_3598,0.0005724098454493417
Drug_100004272,0.0005724098454493417
Drug_100023993,0.0005724098454493417
Drug_60946,0.0005724098454493417
Drug_100005721,0.0005724098454493417
Drug_100005486,0.0005724098454493417
Drug_23994,0.0005724098454493417
Drug_100000191,0.0005724098454493417
Drug_4932,0.0005724098454493417
Drug_100004932,0.0005724098454493417
Drug_100002161,0.0005724098454493417
Drug_100016124,0.0005724098454493417
Drug_16124,0.0005724098454493417
Drug_6503,0.0005724098454493417
Drug_100006503,0.0005724098454493417
Drug_2719,0.0005724098454493417
Drug_100002719,0.0005724098454493417
Drug_2161,0.0005724098454493417
Drug_100024450,0.0005724098454493417
Drug_888,0.0005724098454493417
Drug_100000923,0.0005724098454493417
Drug_923,0.0005724098454493417
Drug_100115355,0.0005724098454493417
Drug_115355,0.0005724098454493417
Drug_24450,0.0005724098454493417
Drug_100057469,0.0005724098454493417
Drug_57469,0.0005724098454493417
Drug_24776445,0.0005724098454493417
Drug_124776445,0.0005724098454493417
Drug_106918670,0.0005724098454493417
Drug_6918670,0.0005724098454493417
