node,pagerank
Drug_100005032,0.00025365734400039925
Drug_100054840,0.00025219866439481854
Drug_445354,0.00025193470314923403
Drug_100004810,0.00025126649937036623
Drug_5284371,0.000251065169344205
Drug_3307,0.00025054914775805127
Drug_38852,0.0002496061418259713
Drug_125102847,0.00024931983963793634
Drug_2812,0.000248557866837225
Drug_5284566,0.0002485322123583169
Drug_60490,0.0002471263039607041
Drug_44462760,0.0002467634065245227
Drug_100001990,0.0002457294238916274
Drug_23985,0.00024548095556962176
Drug_100004908,0.00024546957107686126
Drug_5430,0.0002452708734153855
Drug_100003648,0.00024510722641077505
Drug_10184653,0.00024499169470486813
Drug_100060490,0.0002446890501411276
Drug_68942,0.00024400540812100584
Drug_100005419,0.00024237756680864543
Drug_100004138,0.00024226199670077334
Drug_2724385,0.00024072215572229556
Drug_39468,0.00024070400098784398
Drug_5311304,0.00023917163641622342
Drug_3517,0.00023914349421757288
Drug_100003043,0.00023883470921027915
Drug_100002487,0.00023883010259967446
Drug_33624,0.00023882768752463986
Drug_100005478,0.00023835471632266354
Drug_50599,0.00023752983780874103
Drug_5238,0.00023718854472103078
Drug_100002512,0.00023617338060549675
Drug_3005572,0.00023600696895298556
Drug_11001318,0.00023547877861847843
Drug_445226,0.0002349123834900474
Drug_5284569,0.0002345490777121419
Drug_100004992,0.0002342911811676206
Drug_100005238,0.00023402633563085855
Drug_111707110,0.00023316894217884424
Drug_68712,0.00023205170278441496
Drug_100002550,0.00023187581251462946
Drug_100002367,0.00023155621532594287
Drug_6918172,0.00023093311950087177
Drug_5361917,0.00023081282187813144
Drug_4595,0.0002307418007576043
Drug_100071362,0.00023065019750246102
Drug_100004419,0.0002296238217134047
Drug_100005376,0.00022863593435719693
Drug_60857,0.00022842329021839788
Drug_100002520,0.00022818931293767174
Drug_12560,0.00022808696882671748
Drug_105361917,0.00022800002675057708
Drug_100006018,0.00022784617992940888
Drug_100208898,0.00022721982616560858
Drug_5361092,0.00022643932073804717
Drug_51038,0.0002261829630876769
Drug_4543,0.0002243940543510567
Drug_100003676,0.00022405741017641697
Drug_4810,0.00022331661544690024
Drug_100208908,0.00022169879195686507
Drug_5029,0.00022110775349796545
Drug_100003687,0.0002203844442856123
Drug_100003957,0.00021986149678467187
Drug_2132,0.00021849578129021403
Drug_5253,0.00021582379604013997
Drug_3332,0.00021522055992602922
Drug_100005052,0.00021506130213390427
Drug_3333,0.0002108626222302905
Drug_5488547,0.00021037502909964018
Drug_105353980,0.0002103286126906314
Drug_5282380,0.00020911466499750505
Drug_9552079,0.0002079985237732113
Drug_4908,0.00020779799227084347
Drug_43815,0.0002073754019889289
Drug_100219024,0.00020485819754206607
Drug_100003249,0.00020455848840863437
Drug_62865,0.0002044884308136518
Drug_2467,0.0002023409583262509
Drug_100002345,0.00020232070467888786
Drug_100003914,0.00020204932850630863
Drug_5770,0.00020188308611303118
Drug_100005404,0.00020160539358437206
Drug_110163178,0.0001987647431017876
Drug_100000338,0.0001986014355753883
Drug_5312125,0.0001963401760969017
Drug_2405,0.0001960448881842288
Drug_100000961,0.0001958772936119477
Drug_111531537,0.0001906149427847259
Drug_3191,0.0001892260188656931
Drug_100002812,0.00018893170834637
Drug_3007855,0.00018698086123107918
Drug_444412,0.00018696341224149455
Drug_208908,0.00018490902457626835
Drug_1548952,0.0001841952275273021
Drug_100002156,0.00018289470375276463
Drug_100002800,0.00018287708265780992
Drug_2333,0.00018285968059437416
Drug_100003763,0.00017917355456648938
Drug_54746,0.00017708613803584438
Drug_5353853,0.00017645916395215498
Drug_5362065,0.0001745121008461907
Drug_2769,0.00017447179845057268
Drug_100123619,0.0001733261870823974
Drug_100005731,0.00017270647270325085
Drug_2345,0.0001718507308929649
Drug_219024,0.0001708288397994336
Drug_100003517,0.0001663585417280226
Drug_441383,0.00016544739284299359
Drug_100003062,0.00016441856933368767
Drug_5819,0.00016336043124758688
Drug_4418,0.00016327222470926742
Drug_100003255,0.00016296587357270207
Drug_100003890,0.00016267375667011936
Drug_4440,0.00016052780797887927
Drug_3689,0.000156334017816273
Drug_5566,0.00015628493750629544
Drug_961,0.00015527927249084776
Drug_77992,0.00015417312948049364
Drug_100000681,0.00015410187783302916
Drug_100005253,0.00015407150559435835
Drug_3036780,0.00015347979965529883
Drug_100005727,0.0001493162802490063
Drug_5523,0.00014891772859476106
Drug_100002726,0.00014820197811546334
Drug_100004747,0.00014567640882409206
Drug_2267,0.00014543099451232915
Drug_100005516,0.0001401695438185341
Drug_5090,0.0001388153168245376
Drug_100000305,0.0001348630338753167
Drug_100132999,0.0001345978769646126
Drug_117754772,0.00013085317172466503
Drug_4507,0.0001304475998147606
Drug_57537,0.00012880668187917294
Drug_4782,0.0001285260657295448
Drug_100005566,0.0001260736509871723
Drug_3325,0.00012434996460549197
Drug_3715,0.00012367623244931926
Drug_2726,0.00012321736342583585
Drug_100004786,0.00012244578714578806
Drug_100003715,0.00011733703355298165
Drug_31401,0.00010469974035327362
Drug_100004946,0.00010456177126658275
Drug_100003333,0.00010230045988256239
Drug_9400,0.00010081842993675731
Drug_2520,0.00010011835186444999
Drug_100036811,9.971801844432294e-05
