drug_1,drug_2,similarity,distance
Drug_100005095,Drug_5280363,0.685554268659018,0.31444573134098197
Drug_100005095,Drug_5280723,0.7253972348589601,0.2746027651410399
Drug_100005095,Drug_5281037,0.6872612197059724,0.3127387802940276
Drug_100005095,Drug_5282381,0.7502740367763017,0.24972596322369833
Drug_100005095,Drug_5282411,0.7009117235490272,0.2990882764509728
Drug_100005095,Drug_5284594,0.7669543699222703,0.23304563007772972
Drug_100005095,Drug_5284596,0.754682624670476,0.24531737532952402
Drug_100005095,Drug_5284603,0.6806884283596862,0.31931157164031376
Drug_100005095,Drug_5284604,0.7099971696820004,0.29000283031799956
Drug_100005095,Drug_5288826,0.7209482445742017,0.2790517554257983
Drug_100005095,Drug_5311065,0.6952413534022133,0.30475864659778673
Drug_100005095,Drug_5311068,0.6958868849984281,0.3041131150015719
Drug_100005095,Drug_5311181,0.6686655613252119,0.33133443867478807
Drug_100005095,Drug_5311507,0.7025952911792676,0.29740470882073244
Drug_100005095,Drug_5355,0.6660270599102038,0.33397294008979617
Drug_100005095,Drug_5357,0.6992813346514208,0.30071866534857916
Drug_100005095,Drug_5358,0.7101969646646965,0.2898030353353035
Drug_100005095,Drug_5359272,0.7869864039091846,0.21301359609081538
Drug_100005095,Drug_5360515,0.6631259273596978,0.3368740726403022
Drug_100005095,Drug_5362436,0.7167206827405881,0.2832793172594119
Drug_100005095,Drug_5378,0.7290791532106812,0.2709208467893188
Drug_100005095,Drug_5401,0.76778613349493,0.23221386650507003
Drug_100005095,Drug_5419,0.6430428455928856,0.3569571544071144
Drug_100005095,Drug_54384,0.7567053446603232,0.24329465533967676
Drug_100005095,Drug_5452,0.6571514815752036,0.34284851842479636
Drug_100005095,Drug_5454,0.7288493213354228,0.2711506786645772
Drug_100005095,Drug_5467,0.732247011824152,0.26775298817584803
Drug_100005095,Drug_5487,0.7809803378734606,0.21901966212653945
Drug_100005095,Drug_5524,0.7329318220507026,0.2670681779492974
Drug_100005095,Drug_5533,0.7228501703745259,0.2771498296254741
Drug_100005095,Drug_5656,0.6781606321226354,0.32183936787736456
Drug_100005095,Drug_5702160,0.6807943535407283,0.31920564645927174
Drug_100005095,Drug_5709,0.760082063408929,0.23991793659107097
Drug_100005095,Drug_5736,0.6267962203843286,0.3732037796156714
Drug_100005095,Drug_5775,0.6992468088632978,0.3007531911367022
Drug_100005095,Drug_5815,0.6711828749915825,0.32881712500841753
Drug_100005095,Drug_5825,0.6876710754254162,0.31232892457458383
Drug_100005095,Drug_59226,0.7047059665245344,0.29529403347546557
Drug_100005095,Drug_5959,0.8013150701023785,0.19868492989762154
Drug_100005095,Drug_6005,0.6968842055249721,0.3031157944750279
Drug_100005095,Drug_60795,0.6682641684690256,0.3317358315309744
Drug_100005095,Drug_60846,0.7373146285898268,0.26268537141017323
Drug_100005095,Drug_60853,0.6683129862408963,0.3316870137591037
Drug_100005095,Drug_638678,0.7209717112354939,0.27902828876450614
Drug_100005095,Drug_65014,0.7157786562363007,0.28422134376369934
Drug_100005095,Drug_657180,0.7412380883118708,0.25876191168812923
Drug_100005095,Drug_657237,0.7463404613982468,0.25365953860175317
Drug_100005095,Drug_65999,0.7093841990662408,0.29061580093375916
Drug_100005095,Drug_6918313,0.6949393454379401,0.3050606545620599
Drug_100005095,Drug_6918554,0.7077202209903285,0.2922797790096715
Drug_100005095,Drug_71348,0.7597658792913237,0.24023412070867634
Drug_100005095,Drug_71360,0.7531288761563282,0.24687112384367182
Drug_100005095,Drug_8223,0.7111610705008229,0.2888389294991771
Drug_100005095,Drug_8226,0.7660675472406769,0.23393245275932306
Drug_100005095,Drug_8230,0.792356980220172,0.20764301977982802
Drug_100005095,Drug_838,0.7308573199927388,0.26914268000726116
Drug_100005095,Drug_951,0.6889947049566734,0.31100529504332663
Drug_100005095,Drug_9681,0.6389411473859036,0.3610588526140964
Drug_100005095,Drug_9825285,0.7332418748696485,0.26675812513035146
Drug_100005095,Drug_9833444,0.7686299765368918,0.2313700234631082
Drug_100005095,Drug_9880,0.6388382705496323,0.36116172945036773
Drug_100005152,Drug_100005358,0.7521652712668463,0.2478347287331537
Drug_100005152,Drug_100005401,0.729499945206662,0.27050005479333805
Drug_100005152,Drug_100005452,0.6118746448899307,0.3881253551100693
Drug_100005152,Drug_100005454,0.72137824102086,0.27862175897914
Drug_100005152,Drug_100005487,0.6575128760179771,0.34248712398202286
Drug_100005152,Drug_100005524,0.6406123045788162,0.35938769542118376
Drug_100005152,Drug_100005533,0.6825104250557187,0.3174895749442813
Drug_100005152,Drug_100005650,0.7692701462063207,0.23072985379367927
Drug_100005152,Drug_100005656,0.6190585625752851,0.38094143742471487
Drug_100005152,Drug_100005718,0.608883828255788,0.391116171744212
Drug_100005152,Drug_100005771,0.7208545784030186,0.2791454215969814
Drug_100005152,Drug_100005775,0.7496292225813519,0.2503707774186481
Drug_100005152,Drug_100008230,0.6971704824631544,0.3028295175368456
Drug_100005152,Drug_100010100,0.7243735017019939,0.2756264982980061
Drug_100005152,Drug_100012453,0.7145113994686174,0.2854886005313826
Drug_100005152,Drug_100023897,0.7317785366790818,0.26822146332091823
Drug_100005152,Drug_100027400,0.7573126681255612,0.2426873318744388
Drug_100005152,Drug_100027991,0.7699058103895968,0.23009418961040318
Drug_100005152,Drug_100032281,0.6785560696405013,0.3214439303594987
Drug_100005152,Drug_100032800,0.746473660817867,0.25352633918213296
Drug_100005152,Drug_100036523,0.7512251736772033,0.24877482632279668
Drug_100005152,Drug_100039860,0.712064917518324,0.287935082481676
Drug_100005152,Drug_100041693,0.6606307103825864,0.33936928961741364
Drug_100005152,Drug_100042955,0.6564649961397091,0.3435350038602909
Drug_100005152,Drug_100051263,0.7451795656349484,0.25482043436505164
Drug_100005152,Drug_100054313,0.6518860749385799,0.34811392506142014
Drug_100005152,Drug_100054373,0.7943453408571595,0.20565465914284053
Drug_100005152,Drug_100057537,0.6895023528150636,0.31049764718493644
Drug_100005152,Drug_100059768,0.6378565696569842,0.36214343034301577
Drug_100005152,Drug_100060146,0.7264574096325721,0.2735425903674279
Drug_100005152,Drug_100060612,0.752965777233063,0.24703422276693698
Drug_100005152,Drug_100060853,0.6247297700909085,0.37527022990909153
Drug_100005152,Drug_100060878,0.7286837221008609,0.27131627789913915
Drug_100005152,Drug_100065014,0.7316567834344417,0.26834321656555826
Drug_100005152,Drug_100065999,0.6441651399713417,0.3558348600286583
Drug_100005152,Drug_100068613,0.7354459172597165,0.26455408274028347
Drug_100005152,Drug_100071301,0.6090434973778446,0.3909565026221554
Drug_100005152,Drug_100071348,0.7572366961682544,0.2427633038317456
Drug_100005152,Drug_100071360,0.731064269673323,0.26893573032667695
Drug_100005152,Drug_100077992,0.6431201457747827,0.3568798542252173
Drug_100005152,Drug_100077993,0.7025306595052921,0.29746934049470786
Drug_100005152,Drug_100104849,0.7477485154456842,0.2522514845543158
Drug_100005152,Drug_100104865,0.7251765101693493,0.27482348983065075
Drug_100005152,Drug_100115237,0.6886448144432493,0.3113551855567507
Drug_100005152,Drug_100123597,0.7000919358421426,0.2999080641578574
Drug_100005152,Drug_100125017,0.679588522873108,0.320411477126892
Drug_100005152,Drug_100151171,0.712711841809059,0.287288158190941
Drug_100005152,Drug_100156326,0.6662088731840617,0.33379112681593825
Drug_100005152,Drug_100158781,0.6794293410681691,0.3205706589318309
Drug_100005152,Drug_100213046,0.7430477887084811,0.2569522112915189
Drug_100005152,Drug_100216237,0.6771033119595313,0.32289668804046867
Drug_100005152,Drug_100219024,0.6130122691275475,0.38698773087245253
Drug_100005152,Drug_100483407,0.6648232362622883,0.33517676373771166
Drug_100005152,Drug_104849,0.6947778099386492,0.30522219006135076
Drug_100005152,Drug_104865,0.746374268402799,0.25362573159720103
Drug_100005152,Drug_10531,0.758396221767847,0.24160377823215295
Drug_100005152,Drug_106433117,0.7255629100057728,0.2744370899942272
Drug_100005152,Drug_106918313,0.7304905674623401,0.2695094325376599
Drug_100005152,Drug_10836,0.7134128994344238,0.28658710056557624
Drug_100005152,Drug_109800339,0.6473542957549656,0.3526457042450344
Drug_100005152,Drug_109825285,0.7358409481959599,0.2641590518040401
Drug_100005152,Drug_110465263,0.7273927426053527,0.2726072573946473
Drug_100005152,Drug_115237,0.6920102649376455,0.3079897350623545
Drug_100005152,Drug_116130957,0.6115895478172139,0.38841045218278614
Drug_100005152,Drug_116131215,0.6837846837564162,0.3162153162435838
Drug_100005152,Drug_116132265,0.6034488272867881,0.39655117271321194
Drug_100005152,Drug_116136245,0.7032993144959014,0.29670068550409856
Drug_100005152,Drug_11658859,0.7368096767510197,0.2631903232489803
Drug_100005152,Drug_119569,0.7402631441758059,0.25973685582419415
Drug_100005152,Drug_123668479,0.719119111634577,0.280880888365423
Drug_100005152,Drug_124965990,0.7507416395276905,0.24925836047230954
Drug_100005152,Drug_125017,0.7331317324918296,0.2668682675081704
Drug_100005152,Drug_125074886,0.7012729901292165,0.2987270098707835
Drug_100005152,Drug_129211,0.7634840839296814,0.23651591607031863
Drug_100005152,Drug_151171,0.7267022445796963,0.27329775542030366
Drug_100005152,Drug_158781,0.7124874675053553,0.2875125324946447
Drug_100005152,Drug_16131215,0.6210006892885712,0.3789993107114288
Drug_100005152,Drug_16136245,0.680014969168081,0.319985030831919
Drug_100005152,Drug_163091,0.721668549132246,0.278331450867754
Drug_100005152,Drug_16362,0.6169415071216039,0.3830584928783961
Drug_100005152,Drug_1978,0.7314750307710696,0.26852496922893043
Drug_100005152,Drug_2083,0.7147822135333946,0.28521778646660545
Drug_100005152,Drug_2092,0.7281315164219733,0.27186848357802673
Drug_100005152,Drug_213046,0.7285500038973001,0.27144999610269993
Drug_100005152,Drug_2141,0.6395273698974492,0.3604726301025508
Drug_100005152,Drug_2159,0.7298118547566318,0.2701881452433682
Drug_100005152,Drug_2160,0.6035335845002278,0.39646641549977224
Drug_100005152,Drug_216237,0.6300071601335899,0.3699928398664101
Drug_100005152,Drug_2170,0.6217805249918545,0.37821947500814546
Drug_100005152,Drug_2215,0.767596596203299,0.232403403796701
Drug_100005152,Drug_2216,0.7101052071603408,0.28989479283965924
Drug_100005152,Drug_2239,0.7146110642270518,0.2853889357729482
Drug_100005152,Drug_2249,0.7491574840169621,0.25084251598303786
Drug_100005152,Drug_2352,0.7388980841787907,0.26110191582120934
Drug_100005152,Drug_2366,0.7037855368122257,0.29621446318777434
Drug_100005152,Drug_2369,0.6873101377832475,0.31268986221675255
Drug_100005152,Drug_23897,0.7767294369393783,0.22327056306062165
Drug_100005152,Drug_24066,0.6728243457467296,0.32717565425327044
Drug_100005152,Drug_2435,0.6989106638959466,0.3010893361040534
Drug_100005152,Drug_2476,0.744161077210659,0.25583892278934095
Drug_100005152,Drug_2477,0.7477843888076484,0.2522156111923516
Drug_100005152,Drug_24965990,0.7337633866369996,0.2662366133630004
Drug_100005152,Drug_2540,0.6940997897390044,0.30590021026099556
Drug_100005152,Drug_2541,0.7972972123880131,0.2027027876119869
Drug_100005152,Drug_2583,0.632296116592188,0.367703883407812
Drug_100005152,Drug_2585,0.6460801865537323,0.35391981344626766
Drug_100005152,Drug_26986,0.645912997262943,0.35408700273705696
Drug_100005152,Drug_2729,0.7308379425391426,0.2691620574608574
Drug_100005152,Drug_27400,0.7168266763685419,0.2831733236314581
Drug_100005152,Drug_2761,0.7039899155337614,0.29601008446623855
Drug_100005152,Drug_2764,0.6374352419853978,0.3625647580146022
Drug_100005152,Drug_2771,0.635564556565639,0.36443544343436096
Drug_100005152,Drug_2783,0.72333350776089,0.27666649223911
Drug_100005152,Drug_27991,0.7274039223856638,0.27259607761433624
Drug_100005152,Drug_2803,0.6255310197223265,0.3744689802776735
Drug_100005152,Drug_2828,0.7118339890544157,0.28816601094558425
Drug_100005152,Drug_28864,0.7406714188510444,0.25932858114895563
Drug_100005152,Drug_2913,0.644377026559602,0.35562297344039795
Drug_100005152,Drug_2955,0.6618828886395054,0.3381171113604946
Drug_100005152,Drug_2995,0.6008886678125578,0.3991113321874422
Drug_100005152,Drug_3002977,0.6126874476375674,0.38731255236243256
Drug_100005152,Drug_3066,0.7281861517234127,0.2718138482765873
Drug_100005152,Drug_3083544,0.7174718593697782,0.2825281406302218
Drug_100005152,Drug_31100,0.7461831111022414,0.25381688889775855
Drug_100005152,Drug_3151,0.6928960432991748,0.30710395670082524
Drug_100005152,Drug_3155,0.6399329792699706,0.3600670207300294
Drug_100005152,Drug_3157,0.6987277625412539,0.3012722374587461
Drug_100005152,Drug_3158,0.6133775449889334,0.3866224550110666
Drug_100005152,Drug_3168,0.778981402903664,0.22101859709633598
Drug_100005152,Drug_3333,0.6297458721929463,0.3702541278070537
Drug_100005152,Drug_3340,0.7197558212084689,0.2802441787915311
Drug_100005152,Drug_3343,0.6848968158922866,0.31510318410771343
Drug_100005152,Drug_3345,0.7247079754487321,0.2752920245512679
Drug_100005152,Drug_3372,0.7395059096146238,0.2604940903853762
Drug_100005152,Drug_3410,0.7285146783590317,0.2714853216409683
Drug_100005152,Drug_3519,0.7057877003595698,0.29421229964043016
Drug_100005152,Drug_3559,0.6172527120017487,0.3827472879982513
Drug_100005152,Drug_3696,0.6368788825765873,0.3631211174234127
Drug_100005152,Drug_3749,0.763461283584535,0.23653871641546498
Drug_100005152,Drug_3779,0.6744580275416211,0.3255419724583789
Drug_100005152,Drug_3827,0.6672754018719131,0.33272459812808686
Drug_100005152,Drug_3869,0.7330388731966768,0.2669611268033232
Drug_100005152,Drug_3916,0.7217433153087035,0.2782566846912965
Drug_100005152,Drug_3954,0.6985098471873916,0.3014901528126084
Drug_100005152,Drug_3961,0.6006472755477231,0.3993527244522769
Drug_100005152,Drug_3964,0.6085278820345654,0.3914721179654346
Drug_100005152,Drug_3981,0.7583653230609316,0.24163467693906837
Drug_100005152,Drug_39860,0.7467798199836452,0.2532201800163548
Drug_100005152,Drug_4011,0.6917746596134764,0.3082253403865236
Drug_100005152,Drug_4140,0.7344401549933353,0.26555984500666474
Drug_100005152,Drug_4168,0.6427249870135308,0.35727501298646924
Drug_100005152,Drug_41693,0.726547225310303,0.273452774689697
Drug_100005152,Drug_4171,0.757428119549179,0.242571880450821
Drug_100005152,Drug_4184,0.6134309689404581,0.3865690310595419
Drug_100005152,Drug_4205,0.6461905104227184,0.35380948957728164
Drug_100005152,Drug_43008,0.719393052570053,0.28060694742994696
Drug_100005152,Drug_439260,0.7017430768152015,0.29825692318479846
Drug_100005152,Drug_439302,0.7509158109024958,0.24908418909750418
Drug_100005152,Drug_441277,0.7730606757678036,0.22693932423219643
Drug_100005152,Drug_4436,0.7104167010167145,0.2895832989832855
Drug_100005152,Drug_443884,0.7391697173073568,0.2608302826926432
Drug_100005152,Drug_4449,0.6359716604004972,0.36402833959950276
Drug_100005152,Drug_4585,0.6123019971011111,0.3876980028988889
Drug_100005152,Drug_4631,0.7043908038870167,0.2956091961129833
Drug_100005152,Drug_4636,0.7585419513244959,0.24145804867550413
Drug_100005152,Drug_4639,0.7556148857377334,0.2443851142622666
Drug_100005152,Drug_4736,0.6907674137708272,0.3092325862291728
Drug_100005152,Drug_4747,0.6436329365293716,0.3563670634706284
Drug_100005152,Drug_4748,0.6897065430606178,0.31029345693938215
Drug_100005152,Drug_4768,0.6949888485844011,0.30501115141559887
Drug_100005152,Drug_47811,0.7108061914322665,0.28919380856773347
Drug_100005152,Drug_4828,0.7173569912972195,0.2826430087027805
Drug_100005152,Drug_4830,0.7931048764868566,0.20689512351314343
Drug_100005152,Drug_4850,0.7239842454676085,0.27601575453239147
Drug_100005152,Drug_4893,0.6900802289565795,0.3099197710434205
Drug_100005152,Drug_4917,0.6705909716027566,0.3294090283972434
Drug_100005152,Drug_4926,0.6675405998621868,0.33245940013781317
Drug_100005152,Drug_4927,0.6617245178115924,0.33827548218840764
Drug_100005152,Drug_4946,0.7392768892149348,0.26072311078506516
Drug_100005152,Drug_4976,0.6819410238774423,0.31805897612255773
Drug_100005152,Drug_5002,0.6464094167788205,0.35359058322117953
Drug_100005152,Drug_5073,0.6422112587702343,0.35778874122976567
Drug_100005152,Drug_5078,0.7476770897778524,0.2523229102221476
Drug_100005152,Drug_5095,0.724593439500828,0.275406560499172
Drug_100005152,Drug_51263,0.7303016019727229,0.26969839802727713
Drug_100005152,Drug_5152,0.7146085966064328,0.28539140339356717
Drug_100005152,Drug_5280360,0.6994301573828579,0.30056984261714215
Drug_100005152,Drug_5281037,0.733791333274054,0.266208666725946
Drug_100005152,Drug_5282381,0.729093344112882,0.27090665588711804
Drug_100005152,Drug_5282411,0.7072560405443472,0.2927439594556528
Drug_100005152,Drug_5284594,0.7144983081157055,0.28550169188429453
Drug_100005152,Drug_5284596,0.7141932963246299,0.2858067036753701
Drug_100005152,Drug_5284603,0.7309701962829639,0.2690298037170361
Drug_100005152,Drug_5284604,0.6971608574523024,0.3028391425476976
Drug_100005152,Drug_5288826,0.6941693205050566,0.30583067949494336
Drug_100005152,Drug_5311065,0.6970777671963567,0.3029222328036433
Drug_100005152,Drug_5311068,0.7405615746248951,0.25943842537510486
Drug_100005152,Drug_5311181,0.6149041259915418,0.38509587400845824
Drug_100005152,Drug_5311507,0.7397907333915953,0.2602092666084047
Drug_100005152,Drug_5355,0.6483064939260742,0.3516935060739258
Drug_100005152,Drug_5357,0.7465155543532067,0.2534844456467933
Drug_100005152,Drug_5358,0.7066369143469746,0.2933630856530254
Drug_100005152,Drug_5359272,0.7280075701133275,0.2719924298866725
Drug_100005152,Drug_5360515,0.7194716781944654,0.28052832180553455
Drug_100005152,Drug_5362436,0.665175207901999,0.334824792098001
Drug_100005152,Drug_5378,0.7428554483354931,0.2571445516645069
Drug_100005152,Drug_5401,0.737867475111489,0.262132524888511
Drug_100005152,Drug_5419,0.6426081345279263,0.3573918654720737
Drug_100005152,Drug_54384,0.7094880578695756,0.2905119421304244
Drug_100005152,Drug_5452,0.6528808944674394,0.34711910553256065
Drug_100005152,Drug_5454,0.7341171168876043,0.2658828831123957
Drug_100005152,Drug_5467,0.7593975779050127,0.24060242209498728
Drug_100005152,Drug_5487,0.759594468444322,0.240405531555678
Drug_100005152,Drug_5524,0.7003856534823367,0.2996143465176633
Drug_100005152,Drug_5533,0.7136251796781314,0.28637482032186856
Drug_100005152,Drug_5656,0.6488118327188096,0.3511881672811904
Drug_100005152,Drug_5702160,0.7156471347514063,0.2843528652485937
Drug_100005152,Drug_5709,0.688283899447294,0.31171610055270604
Drug_100005152,Drug_5775,0.7162587860161708,0.28374121398382923
Drug_100005152,Drug_5815,0.662413798731439,0.337586201268561
Drug_100005152,Drug_5825,0.6967795886220266,0.3032204113779734
Drug_100005152,Drug_59226,0.6396288385710411,0.36037116142895886
Drug_100005152,Drug_5959,0.7132060579230866,0.28679394207691344
Drug_100005152,Drug_59768,0.6353644797425692,0.36463552025743085
Drug_100005152,Drug_6005,0.6743734541661387,0.3256265458338613
Drug_100005152,Drug_60795,0.6301649915673635,0.3698350084326365
Drug_100005152,Drug_60846,0.7319018115677919,0.2680981884322081
Drug_100005152,Drug_60853,0.6110887112945594,0.38891128870544056
Drug_100005152,Drug_638678,0.7646598746307413,0.23534012536925875
Drug_100005152,Drug_65014,0.6669157371335949,0.33308426286640513
Drug_100005152,Drug_657180,0.7582086946822693,0.24179130531773074
Drug_100005152,Drug_657237,0.7682110552774367,0.23178894472256328
Drug_100005152,Drug_65999,0.6545796187942772,0.3454203812057228
Drug_100005152,Drug_6918313,0.6576111931018297,0.3423888068981703
Drug_100005152,Drug_6918554,0.7124573591469723,0.2875426408530277
Drug_100005152,Drug_71301,0.6379789338530227,0.36202106614697727
Drug_100005152,Drug_71348,0.7394852184448634,0.26051478155513663
Drug_100005152,Drug_71360,0.6884211193912747,0.3115788806087253
Drug_100005152,Drug_77993,0.6841878602772014,0.31581213972279865
Drug_100005152,Drug_8223,0.7673901062669721,0.23260989373302787
Drug_100005152,Drug_8226,0.7993673022160769,0.20063269778392312
Drug_100005152,Drug_8230,0.7597441710056166,0.24025582899438336
Drug_100005152,Drug_838,0.7049808824134837,0.29501911758651633
Drug_100005152,Drug_951,0.6902161048902666,0.30978389510973336
Drug_100005152,Drug_9681,0.6746324617334777,0.3253675382665223
Drug_100005152,Drug_9825285,0.7271942146208569,0.27280578537914313
Drug_100005152,Drug_9833444,0.7491890274715646,0.2508109725284354
Drug_100005152,Drug_9880,0.6433240453757851,0.35667595462421486
Drug_100005184,Drug_100005512,0.7796738114989237,0.22032618850107633
Drug_100005184,Drug_100005572,0.8125196654124839,0.18748033458751612
Drug_100005184,Drug_100005584,0.6129442862186235,0.3870557137813765
Drug_100005184,Drug_100005593,0.6546439298336498,0.34535607016635017
Drug_100005184,Drug_100006726,0.6535468178882847,0.3464531821117153
Drug_100005184,Drug_100010660,0.6550938053647398,0.3449061946352602
Drug_100005184,Drug_100060830,0.8175297084981942,0.18247029150180583
Drug_100005184,Drug_100060864,0.8174708136105969,0.18252918638940308
Drug_100005184,Drug_100072054,0.8099268475088103,0.19007315249118972
Drug_100005184,Drug_100124087,0.6148648929337428,0.3851351070662572
Drug_100005184,Drug_100154058,0.8112324923723512,0.18876750762764882
Drug_100005184,Drug_1065,0.8166624990761374,0.18333750092386258
Drug_100005184,Drug_10660,0.6260568029272109,0.3739431970727891
Drug_100005184,Drug_111228026,0.7838257030383295,0.21617429696167045
Drug_100005184,Drug_111519069,0.7443484223595381,0.25565157764046187
Drug_100005184,Drug_11519069,0.7847502520417381,0.2152497479582619
Drug_100005184,Drug_154058,0.8318041080029397,0.1681958919970603
Drug_100005184,Drug_154417,0.8241691207643107,0.1758308792356893
Drug_100005184,Drug_1548999,0.7229746357603677,0.2770253642396323
Drug_100005184,Drug_1993,0.7197277759599183,0.2802722240400817
Drug_100005184,Drug_21855,0.8021247752074224,0.19787522479257758
Drug_100005184,Drug_2370,0.7932283568303554,0.20677164316964458
Drug_100005184,Drug_2381,0.7673018861345582,0.2326981138654418
Drug_100005184,Drug_2564,0.783967684874713,0.21603231512528698
Drug_100005184,Drug_2678,0.8034945851700427,0.19650541482995731
Drug_100005184,Drug_2725,0.7397917265152498,0.2602082734847502
Drug_100005184,Drug_2905,0.7766011028812947,0.2233988971187053
Drug_100005184,Drug_3055,0.6842311109199672,0.31576888908003276
Drug_100005184,Drug_3100,0.6867240610323413,0.3132759389676587
Drug_100005184,Drug_3219,0.814189873762635,0.18581012623736504
Drug_100005184,Drug_3241,0.7112108550916596,0.2887891449083404
Drug_100005184,Drug_33036,0.7693448343126227,0.23065516568737732
Drug_100005184,Drug_3348,0.6624661858986755,0.33753381410132455
Drug_100005184,Drug_3494,0.8090182016141073,0.1909817983858927
Drug_100005184,Drug_3623,0.7821535917663339,0.21784640823366608
Drug_100005184,Drug_3658,0.7396167465932367,0.26038325340676327
Drug_100005184,Drug_3661,0.771367456823438,0.228632543176562
Drug_100005184,Drug_3746,0.7807864709025708,0.2192135290974292
Drug_100005184,Drug_3957,0.6000683991467806,0.39993160085321944
Drug_100005184,Drug_4034,0.7920762859042549,0.20792371409574506
Drug_100005184,Drug_4057,0.8200867422261569,0.17991325777384315
Drug_100005184,Drug_4066,0.8206076382356958,0.17939236176430418
Drug_100005184,Drug_443878,0.7959462842329581,0.2040537157670419
Drug_100005184,Drug_444030,0.7702438142150893,0.22975618578491075
Drug_100005184,Drug_4601,0.6167988848093651,0.38320111519063493
Drug_100005184,Drug_4615,0.765381609457146,0.23461839054285405
Drug_100005184,Drug_4746,0.6272231834877667,0.37277681651223327
Drug_100005184,Drug_4819,0.813810901319316,0.186189098680684
Drug_100005184,Drug_4848,0.7464133836159226,0.2535866163840774
Drug_100005184,Drug_4919,0.7769893463646951,0.22301065363530492
Drug_100005184,Drug_49800046,0.7835533652199941,0.21644663478000592
Drug_100005184,Drug_5184,0.7843602197951947,0.21563978020480534
Drug_100005184,Drug_5281071,0.780816435035737,0.21918356496426294
Drug_100005184,Drug_5282593,0.7772462454194834,0.2227537545805166
Drug_100005184,Drug_5572,0.8115472889549235,0.18845271104507655
Drug_100005184,Drug_5909,0.6752220599706863,0.3247779400293137
Drug_100005184,Drug_6726,0.6193500109005973,0.38064998909940273
Drug_100005184,Drug_72054,0.8069782167000836,0.19302178329991637
Drug_100005195,Drug_100122316,0.7154807725410849,0.2845192274589151
Drug_100005195,Drug_111234049,0.6113672302852095,0.38863276971479055
Drug_100005195,Drug_11234049,0.6546822431477721,0.3453177568522279
Drug_100005195,Drug_26757,0.8208008707296263,0.17919912927037374
Drug_100005195,Drug_3052775,0.6781247612746735,0.32187523872532653
Drug_100005195,Drug_4235,0.7064454332241678,0.29355456677583225
Drug_100005195,Drug_4935,0.6582405948538054,0.34175940514619463
Drug_100005195,Drug_5530,0.6197577767415064,0.38024222325849355
Drug_100005203,Drug_100054840,0.6004847761433396,0.3995152238566604
Drug_100005203,Drug_100055480,0.6127893892367005,0.38721061076329955
Drug_100005203,Drug_100060834,0.655374890155647,0.344625109844353
Drug_100005203,Drug_100065856,0.6572000952383756,0.34279990476162436
Drug_100005203,Drug_100124087,0.6157049214199263,0.3842950785800737
Drug_100005203,Drug_146570,0.638815238359353,0.36118476164064695
Drug_100005203,Drug_1615,0.6801118068025123,0.31988819319748774
Drug_100005203,Drug_3947,0.6182597469287889,0.38174025307121107
Drug_100005203,Drug_4158,0.6103406675354699,0.3896593324645301
Drug_100005203,Drug_444,0.6634394158965032,0.33656058410349676
Drug_100005203,Drug_60648,0.6429011662432144,0.35709883375678564
Drug_100005203,Drug_60834,0.6340888271942551,0.3659111728057449
Drug_100005203,Drug_63009,0.7886372488928752,0.21136275110712477
Drug_100005203,Drug_65856,0.6636506910775644,0.33634930892243564
Drug_100005210,Drug_100005466,0.6300592708411445,0.36994072915885545
Drug_100005210,Drug_100005523,0.6079298712320809,0.39207012876791913
Drug_100005210,Drug_100005584,0.6507355221294597,0.34926447787054027
Drug_100005210,Drug_100055480,0.6232107211000388,0.37678927889996117
Drug_100005210,Drug_100122197,0.6896901092465553,0.31030989075344473
Drug_100005210,Drug_1206,0.6615367500563604,0.33846324994363963
Drug_100005210,Drug_146570,0.6344207134973335,0.36557928650266647
Drug_100005210,Drug_154100,0.6062470494298019,0.3937529505701981
Drug_100005210,Drug_1615,0.6053957440010399,0.3946042559989601
Drug_100005210,Drug_2391,0.6779234006830916,0.32207659931690835
Drug_100005210,Drug_3007,0.6426506953713043,0.35734930462869574
Drug_100005210,Drug_33036,0.607824758689914,0.39217524131008596
Drug_100005210,Drug_3404,0.734623122953273,0.26537687704672697
Drug_100005210,Drug_4058,0.6057580716191372,0.3942419283808628
Drug_100005210,Drug_4158,0.660969046151519,0.33903095384848103
Drug_100005210,Drug_4211,0.6834921746765857,0.31650782532341426
Drug_100005210,Drug_4236,0.7234072202370356,0.27659277976296437
Drug_100005210,Drug_4723,0.7839851591456217,0.21601484085437828
Drug_100005210,Drug_4771,0.7033938659446576,0.2966061340553424
Drug_100005210,Drug_5032,0.6278039766345516,0.37219602336544844
Drug_100005210,Drug_5210,0.7433127174165024,0.2566872825834976
Drug_100005210,Drug_55480,0.6331151704333667,0.36688482956663326
Drug_100005210,Drug_5584,0.6943469676289695,0.3056530323710305
Drug_100005210,Drug_60648,0.6727933789029459,0.3272066210970541
Drug_100005210,Drug_63009,0.604013810630902,0.395986189369098
Drug_100005210,Drug_65856,0.6502427376013024,0.34975726239869764
Drug_100005210,Drug_6917778,0.6379299361131237,0.36207006388687635
Drug_100005212,Drug_100110634,0.7248527193077652,0.2751472806922348
Drug_100005212,Drug_100110635,0.775962247218902,0.22403775278109805
Drug_100005212,Drug_100449193,0.6864809519990704,0.31351904800092956
Drug_100005212,Drug_110634,0.7428125292856173,0.25718747071438275
Drug_100005212,Drug_110635,0.7807611140830271,0.21923888591697294
